count,word,aoa,score
2411938.0,IMMUNIZATION,11.11,217096.1296129613
1291074.0,LIDS,5.95,216987.22689075628
2004715.0,BACKSTAGE,9.24,216960.49783549784
1939508.0,DETERMINATIONS,8.94,216947.2035794184
2092828.0,DUNES,9.65,216873.36787564764
1507050.0,NURSERIES,6.95,216841.72661870503
2068302.0,ACME,9.54,216803.14465408807
1697406.0,STROLL,7.83,216782.3754789272
1012347.0,PENCE,4.67,216776.65952890788
899551.0,STAIRWAY,4.15,216759.2771084337
2689624.0,CONSTRAINED,12.41,216730.3787268332
1820064.0,SOOTHING,8.4,216674.2857142857
1312892.0,HUNTS,6.06,216648.84488448847
2358848.0,DIPLOMACY,10.89,216606.79522497702
2717979.0,INSTABILITY,12.55,216572.03187250995
1645433.0,SEAM,7.6,216504.3421052632
1876379.0,FERN,8.67,216422.029988466
2683280.0,ELECTRONS,12.4,216393.5483870968
1811197.0,RUNAWAY,8.37,216391.51732377548
1927586.0,FLAIR,8.91,216339.61840628507
1035572.0,FEARING,4.79,216194.57202505216
21617803.0,HA,100.0,216178.03
1134784.0,ENDINGS,5.25,216149.3333333333
1182286.0,TOUGHEST,5.47,216140.03656307128
1004989.0,SMASHED,4.65,216126.66666666663
1216351.0,BOOKCASE,5.63,216048.13499111898
1421481.0,DETECTIVES,6.58,216030.547112462
1977961.0,CAVALRY,9.16,215934.6069868996
2579597.0,POSSESSED,11.95,215865.85774058575
2067611.0,LEAKAGE,9.58,215825.78288100212
2146830.0,UNIDENTIFIED,9.95,215761.80904522614
1917319.0,CRUELTY,8.89,215671.42857142852
1897828.0,CRAFTSMAN,8.8,215662.2727272727
1412400.0,LOCOMOTIVE,6.55,215633.58778625954
2826739.0,REDEVELOPMENT,13.11,215617.0099160946
3054809.0,CHECKSUM,14.17,215582.85109386023
1553945.0,WRINKLE,7.21,215526.3522884882
872878.0,HAIRCUT,4.05,215525.43209876548
1624310.0,INWARD,7.54,215425.72944297086
1843791.0,PLUMBERS,8.56,215396.1448598131
1363046.0,EXCUSED,6.33,215331.12164297
2503434.0,CULTIVATION,11.63,215256.57781599308
1745587.0,REMAKE,8.11,215238.8409371147
1540575.0,DISHWASHERS,7.16,215164.1061452514
2379553.0,PRELUDE,11.06,215149.45750452077
1098965.0,MUFFIN,5.11,215061.6438356164
2274093.0,MAXIMIZING,10.58,214942.62759924386
2210841.0,GALACTIC,10.29,214853.35276967933
2200098.0,BINDS,10.24,214853.3203125
1205270.0,SMOOTHER,5.61,214843.137254902
2560923.0,STOKE,11.92,214842.533557047
1920430.0,UNFORGETTABLE,8.94,214813.19910514547
1922327.0,BLUR,8.95,214785.1396648045
2046455.0,DISCOMFORT,9.53,214738.19517313747
2482307.0,VIVA,11.56,214732.4394463668
983083.0,FISTS,4.58,214646.94323144105
2510231.0,PEDIGREE,11.7,214549.6581196581
21451319.0,JENNIFER,100.0,214513.19
21450595.0,ANTONIO,100.0,214505.95
2517859.0,MARTINI,11.74,214468.39863713802
1739062.0,MIXTURES,8.11,214434.27866831078
1490210.0,RECITAL,6.95,214418.70503597122
1400100.0,GRILLING,6.53,214410.4134762634
2572459.0,TENTATIVE,12.0,214371.5833333333
2374946.0,LOB,11.08,214345.30685920574
3268695.0,CARCINOMA,15.25,214340.6557377049
2380982.0,SUPERNATURAL,11.11,214309.81098109813
2989498.0,TARIFFS,13.95,214300.9318996416
2989475.0,CERVICAL,13.95,214299.28315412183
2155731.0,COMMITTING,10.06,214287.37574552684
1341238.0,OCTOPUS,6.26,214255.2715654952
2665198.0,CABLING,12.44,214244.21221864954
21424300.0,TAIWAN,100.0,214243.0
2120777.0,ENTIRETY,9.9,214219.898989899
2392826.0,ADDICTED,11.17,214218.9794091316
1702828.0,HINGES,7.95,214192.20125786163
1668493.0,COFFIN,7.79,214183.9537869063
2424291.0,RETAINS,11.32,214159.98233215546
2783775.0,DISPERSION,13.0,214136.53846153847
2682391.0,SOLICITOR,12.53,214077.49401436554
1592655.0,KIDNAPPED,7.44,214066.5322580645
1294838.0,KINGDOMS,6.05,214022.80991735536
1568325.0,MASKED,7.33,213959.7544338336
2024800.0,AROMA,9.47,213812.03801478352
21377577.0,GREECE,100.0,213775.77
21370126.0,SWISS,100.0,213701.26
2200528.0,USEFULNESS,10.3,213643.49514563105
21364111.0,SARAH,100.0,213641.11
2270764.0,VENGEANCE,10.63,213618.43838193789
1602119.0,AWARDING,7.5,213615.86666666667
2259785.0,ENGRAVING,10.58,213590.26465028359
2112390.0,HOSTAGE,9.89,213588.47320525785
2524194.0,OBLIGED,11.82,213552.79187817255
2417177.0,BLOODHOUND,11.32,213531.53710247352
21345654.0,CLARK,100.0,213456.54
2561362.0,CONVERSE,12.0,213446.8333333333
21344258.0,LABOUR,100.0,213442.58
1079518.0,LEMONADE,5.06,213343.4782608696
2605617.0,AMETHYST,12.22,213225.61374795414
2012725.0,GUARDIANS,9.44,213212.39406779665
1954524.0,GORGE,9.17,213143.29334787352
1129446.0,CLOTHS,5.3,213103.01886792452
2733320.0,MAHOGANY,12.83,213041.30943102104
2698779.0,SHORTLIST,12.67,213005.44593528015
2943471.0,AUTONOMY,13.82,212986.32416787266
2427732.0,DELIBERATE,11.4,212958.94736842107
2273948.0,SECTIONAL,10.68,212916.47940074906
1231980.0,TUCKED,5.79,212777.20207253887
21274675.0,CARIBBEAN,100.0,212746.75
1957228.0,PRESCRIBING,9.2,212742.17391304352
2126950.0,MUTANTS,10.0,212695.0
1950318.0,BENEFITED,9.17,212684.6237731734
21258662.0,NEBRASKA,100.0,212586.62
2374392.0,REFUNDABLE,11.17,212568.6660698299
1901883.0,ALOE,8.95,212500.89385474863
1688770.0,OUTING,7.95,212423.89937106922
2357765.0,DIFFERING,11.1,212411.2612612613
1698791.0,ROYALTIES,8.0,212348.875
1942889.0,RELAYS,9.15,212337.59562841532
1002108.0,SEEDING,4.72,212311.01694915254
2570984.0,AUTHENTICITY,12.11,212302.5598678778
2016086.0,SPLITTER,9.5,212219.57894736843
2085825.0,SCOPES,9.83,212189.7253306205
2627328.0,PANORAMIC,12.39,212052.30024213073
2425674.0,POTENT,11.44,212034.4405594405
1083486.0,CAMPFIRE,5.11,212032.48532289627
1390854.0,POUCHES,6.56,212020.42682926828
1908076.0,ACCOMPLISHMENT,9.0,212008.44444444447
1401138.0,BLOSSOMS,6.61,211972.46596066566
2812288.0,QUASI,13.27,211928.2592313489
1182515.0,STIRRED,5.58,211920.25089605735
2754870.0,ENCODER,13.0,211913.0769230769
2036827.0,MIGRATE,9.62,211728.3783783784
2794625.0,GENOCIDE,13.2,211714.0151515152
1761295.0,MEMORIALS,8.32,211694.11057692303
2550142.0,INDICATIVE,12.05,211630.04149377593
2372211.0,SPECIALIZATION,11.21,211615.61106155216
1081204.0,SAFES,5.11,211585.9099804305
21156261.0,PROPERLY,100.0,211562.61
1080886.0,SWIMMERS,5.11,211523.6790606653
21150948.0,ORLEANS,100.0,211509.48
1456869.0,VOLUNTEERED,6.89,211446.87953555878
2707438.0,MINISTERIAL,12.81,211353.47384855585
1012067.0,NAPKIN,4.79,211287.4739039666
1817045.0,TEMPTED,8.6,211284.3023255814
21126048.0,TWENTY,100.0,211260.48
21120835.0,NEWLY,100.0,211208.35
2038087.0,PNEUMONIA,9.65,211200.72538860101
1512182.0,GOLFER,7.16,211198.6033519553
21107737.0,GARY,100.0,211077.37
903321.0,BEHAVES,4.28,211056.3084112149
937059.0,POLICEMEN,4.44,211049.32432432435
21104413.0,DEPENDING,100.0,211044.13
2331876.0,VINEYARDS,11.05,211029.50226244345
1787338.0,ALMIGHTY,8.47,211019.83471074374
2186641.0,MAYHEM,10.37,210862.1986499518
1754112.0,BLOWER,8.32,210830.76923076922
1768520.0,STRANDS,8.39,210789.03456495827
2381788.0,ENLISTED,11.3,210777.69911504426
2282356.0,TRENDY,10.83,210743.8596491228
1662265.0,VASES,7.89,210679.97465145754
1849483.0,DEPENDABLE,8.78,210647.2665148064
3022552.0,CONTINUUM,14.35,210630.80139372824
3205685.0,PUTATIVE,15.22,210623.19316688567
2238343.0,REPRODUCTIONS,10.63,210568.4854186265
2019294.0,CAUSAL,9.59,210562.46089676747
21054967.0,ROME,100.0,210549.67
1625392.0,ANNOYED,7.72,210543.0051813472
2703064.0,FACILITATING,12.84,210519.00311526482
21046606.0,ARAB,100.0,210466.06
1542655.0,PREACH,7.33,210457.7080491132
982625.0,PENNIES,4.67,210412.20556745183
2354378.0,TOPAZ,11.19,210400.17873100983
1986109.0,SKELETAL,9.44,210392.9025423729
2635939.0,SOLICITORS,12.53,210370.23144453316
21036273.0,LINCOLN,100.0,210362.73
2698722.0,ECLECTIC,12.83,210344.66095089636
946383.0,GOLDFISH,4.5,210307.3333333333
1961752.0,SEPARATOR,9.33,210262.80814576638
1143660.0,SIGHTED,5.44,210231.6176470588
2904815.0,IONS,13.82,210189.21852387843
977357.0,WARMERS,4.65,210184.3010752688
1178904.0,THICKER,5.61,210143.31550802142
1482870.0,BLASTS,7.06,210038.24362606235
2360826.0,IMMENSE,11.24,210037.90035587188
2070886.0,DOCUMENTING,9.86,210029.0060851927
1215912.0,CHORES,5.79,210002.0725388601
2309318.0,PURIFIED,11.0,209938.0
1822146.0,FLIRT,8.68,209924.6543778802
2840173.0,SQUADRON,13.53,209916.70362158172
2044467.0,FLAWED,9.74,209904.2094455852
2493688.0,HANDCRAFTED,11.89,209729.85702270814
2528887.0,SPANNING,12.06,209692.12271973465
1624719.0,STALLS,7.75,209641.16129032255
2963438.0,FACSIMILE,14.14,209578.35926449788
2502249.0,BIOCHEMICAL,11.94,209568.59296482414
1896489.0,COLLISIONS,9.05,209556.79558011045
2469088.0,GRIEVANCE,11.79,209422.22222222228
2500009.0,PRECINCT,11.94,209380.98827470688
2315541.0,TEMPS,11.06,209361.75406871608
1674739.0,WORKSHEETS,8.0,209342.375
1731260.0,MARVELOUS,8.27,209342.20072551392
1850526.0,DRAGGED,8.84,209335.52036199093
1224388.0,PARTNERED,5.85,209297.09401709406
2521710.0,CONDOMINIUM,12.05,209270.53941908712
977281.0,GLUED,4.67,209267.88008565307
882970.0,WATERMELON,4.22,209234.5971563981
1453536.0,CLOAK,6.95,209141.8705035971
2496464.0,SOLUBLE,11.94,209084.08710217755
2464795.0,BISTRO,11.79,209058.10008481765
1705835.0,CONCENTRATING,8.16,209048.40686274512
1670281.0,SPADES,7.99,209046.4330413016
2314106.0,DIOCESE,11.07,209042.99909665762
1904177.0,URGING,9.11,209020.52689352358
1132763.0,NAILED,5.42,208996.8634686347
1617235.0,DASHED,7.74,208945.09043927648
2028105.0,CRITICIZED,9.71,208867.66220391347
868477.0,SWUNG,4.16,208768.5096153846
2402711.0,CORRECTIONAL,11.51,208749.8696785404
1349681.0,SAILED,6.47,208606.02782071102
1768593.0,DISAGREEMENT,8.48,208560.49528301886
1778931.0,TIDY,8.53,208549.94138335288
1509871.0,REFRESHMENTS,7.24,208545.71823204422
2428545.0,TANDEM,11.65,208458.7982832618
2127923.0,APPEALED,10.21,208415.57296767872
781539.0,LAIN,3.75,208410.4
1369112.0,SKATER,6.57,208388.43226788435
2682859.0,SUBSYSTEM,12.88,208296.50621118007
2059882.0,CONFRONT,9.89,208279.27199191102
1128617.0,UNPLUGGED,5.42,208231.9188191882
1213796.0,CRAFTING,5.83,208198.28473413375
2002127.0,MIGRATING,9.62,208121.30977130975
2632425.0,ORBITAL,12.65,208096.83794466406
1108872.0,HEATS,5.33,208043.5272045028
1387422.0,NUTSHELL,6.67,208009.29535232385
2190271.0,LAMINATED,10.53,208002.94396961067
2599728.0,CONDEMNED,12.5,207978.24
1501136.0,ANNOY,7.22,207913.57340720226
20789655.0,FINDINGS,100.0,207896.55
2285325.0,PROBABILITIES,11.0,207756.81818181818
612804.0,NOSED,2.95,207730.16949152548
2284771.0,VIBE,11.0,207706.45454545453
1781845.0,CONFRONTATION,8.58,207674.24242424246
1729873.0,FLEE,8.33,207667.82713085235
1069323.0,POOLING,5.15,207635.53398058246
1868477.0,UNFAMILIAR,9.0,207608.5555555556
2491148.0,PECULIAR,12.0,207595.66666666663
1808146.0,UNNAMED,8.71,207594.2594718714
1365967.0,SOLVES,6.58,207593.76899696045
1430243.0,RASCAL,6.89,207582.4383164006
1409249.0,PASTORS,6.79,207547.71723122237
2467637.0,SENTIMENT,11.89,207538.85618166527
2917531.0,MATTE,14.06,207505.76102418208
2696984.0,REGIMES,13.0,207460.3076923077
1898154.0,PATHETIC,9.15,207448.52459016396
2488782.0,HATCHBACK,12.0,207398.5
2183544.0,VIOLATES,10.53,207364.10256410253
1712683.0,LODGED,8.26,207346.61016949156
2182973.0,PRECEDENT,10.53,207309.8765432099
1875923.0,DEFENDERS,9.05,207284.3093922652
2212731.0,MERGING,10.68,207184.55056179775
938332.0,SWEETEST,4.53,207137.30684326708
2321868.0,DEALERSHIP,11.21,207124.71008028547
1516099.0,BOOKLETS,7.32,207117.34972677592
2209164.0,PROHIBITS,10.67,207044.4236176195
1989418.0,POTENTIALS,9.61,207015.40062434968
2254017.0,ENRICHED,10.89,206980.44077134985
2092298.0,MISERABLE,10.11,206953.3135509397
20693008.0,SIGNIFICANTLY,100.0,206930.08
2608915.0,ANALYTIC,12.61,206892.5455987312
2383269.0,INVENTORIES,11.52,206880.9895833333
2207395.0,PARCELS,10.67,206878.6316776008
2754313.0,INFERENCE,13.32,206780.25525525524
1618749.0,AIDES,7.83,206736.7816091954
2138641.0,REINFORCEMENT,10.35,206631.9806763285
2043399.0,DORM,9.89,206612.63902932254
1227270.0,SCENTS,5.94,206611.1111111111
2053703.0,POETIC,9.94,206609.95975855133
20660846.0,ALAN,100.0,206608.46
1549509.0,ENTERTAINED,7.5,206601.2
1652694.0,SERPENT,8.0,206586.75
20652475.0,JASON,100.0,206524.75
2564696.0,ALLOCATIONS,12.42,206497.26247987122
924970.0,SKINNED,4.48,206466.51785714284
2235882.0,ASSERTED,10.83,206452.63157894733
2193131.0,FOLIAGE,10.63,206315.23988711197
1914518.0,MARSHAL,9.28,206305.81896551728
2584899.0,PRECEDENCE,12.53,206296.8076616121
2171122.0,VIOLATING,10.53,206184.4254510921
1636788.0,PIANIST,7.94,206144.58438287152
2232434.0,GAUGES,10.83,206134.2566943675
2382274.0,COMMODORE,11.56,206079.06574394464
1248651.0,COMFY,6.06,206048.0198019802
2386786.0,LINEAGE,11.59,205934.94391717
877245.0,SIPS,4.26,205926.05633802817
20587924.0,VANCOUVER,100.0,205879.24
1074344.0,SUMMERTIME,5.22,205813.02681992337
1526868.0,SNORT,7.42,205777.35849056605
2240850.0,SPECTATOR,10.89,205771.3498622589
845261.0,TOSSING,4.11,205659.6107055961
2014844.0,STRUGGLED,9.8,205596.32653061228
1850114.0,HIRES,9.0,205568.22222222228
1784248.0,OPENNESS,8.68,205558.5253456221
1373107.0,CAROUSEL,6.68,205554.94011976052
951710.0,DRUMMING,4.63,205552.91576673868
2503539.0,TESTOSTERONE,12.18,205545.0738916256
3137434.0,CAIRNS,15.27,205463.91617550753
1113421.0,HAMMERS,5.42,205428.22878228786
2362199.0,STABILIZATION,11.5,205408.60869565216
2522324.0,SIEGE,12.28,205400.97719869707
2155897.0,ABSURD,10.5,205323.52380952387
3254161.0,THROUGHPUT,15.85,205309.84227129337
1026348.0,SELVES,5.0,205269.6
2399127.0,SPIRES,11.69,205228.99914456802
2111144.0,MONKS,10.29,205164.62585034012
2176610.0,JUBILEE,10.61,205147.03110273328
2223791.0,RECURRENT,10.84,205146.77121771214
2231882.0,WHARF,10.88,205136.2132352941
2198704.0,SPINDLE,10.72,205102.98507462686
1359136.0,TABLESPOON,6.63,204997.8883861237
2201540.0,DISCHARGES,10.74,204985.1024208566
1707017.0,INSISTS,8.33,204924.00960384152
1639278.0,DARN,8.0,204909.75
2077211.0,INSTALLS,10.14,204853.15581854046
1900469.0,OBSESSED,9.28,204791.9181034483
2536998.0,CORTEX,12.39,204761.74334140442
2628993.0,SEQUENCING,12.84,204750.2336448598
2446697.0,UPTAKE,11.95,204744.51882845192
2892996.0,SOVEREIGNTY,14.13,204741.4012738853
1746165.0,ACHIEVES,8.53,204708.67526377493
1162711.0,SITTER,5.68,204702.6408450704
2165658.0,MASTERY,10.58,204693.572778828
1960760.0,CURED,9.58,204672.23382045925
1861732.0,ACCESSES,9.1,204585.93406593407
1118960.0,LEAKED,5.47,204563.07129798905
20456063.0,JOSE,100.0,204560.63
1840184.0,BREAKOUT,9.0,204464.88888888888
721735.0,WOOF,3.53,204457.507082153
1062854.0,JOKING,5.2,204395.0
20433489.0,JANE,100.0,204334.89
1975719.0,OFFENDED,9.67,204314.2709410548
1656943.0,COLLECTABLE,8.11,204308.63131935886
20427866.0,PAKISTAN,100.0,204278.66
1525737.0,COMMAS,7.47,204248.59437751005
2846655.0,MODULATION,13.94,204207.67575322813
1531392.0,EQUIPMENTS,7.5,204185.6
1347618.0,ESCAPING,6.6,204184.54545454547
881857.0,COUGHING,4.32,204133.5648148148
1818772.0,FINCH,8.91,204127.0482603816
2244613.0,SAFEGUARDS,11.0,204055.72727272726
2191452.0,SUMMARIZE,10.74,204045.8100558659
826321.0,BELLIES,4.05,204029.8765432099
2266642.0,ALGEBRAIC,11.11,204018.18181818182
1479060.0,SWAT,7.25,204008.27586206896
1986782.0,DECLINES,9.74,203981.7248459959
1341822.0,CARAMEL,6.58,203924.31610942245
1993948.0,TRANSMITTING,9.78,203880.16359918198
2211952.0,CONVICTIONS,10.85,203866.54377880183
1963040.0,PRESERVES,9.63,203846.3136033229
868385.0,WAVED,4.26,203846.2441314554
1245452.0,WRAPPERS,6.11,203838.2978723404
1222912.0,MAILINGS,6.0,203818.66666666663
1607309.0,SHAVER,7.89,203714.70215462608
1694892.0,SYNONYM,8.32,203712.98076923075
1360738.0,SCALP,6.68,203703.29341317367
2101916.0,INFLUENCING,10.32,203674.03100775194
875431.0,STINK,4.3,203588.6046511628
2162437.0,UTILIZES,10.63,203427.75164628407
2112859.0,YEARBOOK,10.39,203355.0529355149
1870671.0,MIDGET,9.2,203333.80434782608
2171107.0,RECRUITED,10.68,203287.1722846442
1636320.0,SURROUNDS,8.05,203269.5652173913
1357736.0,OLIVES,6.68,203253.89221556886
1808955.0,PRESENTERS,8.9,203253.37078651684
1957049.0,SLACK,9.63,203224.19522326067
1275220.0,ASTRONAUT,6.28,203060.50955414007
811903.0,MEOW,4.0,202975.75
20292357.0,KIM,100.0,202923.57
1966184.0,VEIL,9.69,202908.56553147573
2093868.0,EMBLEM,10.32,202894.18604651163
2874936.0,AUGMENTATION,14.17,202888.92025405786
1644895.0,COMEDIES,8.11,202823.05795314425
1919732.0,ALTERING,9.47,202717.212249208
2004599.0,SCROLLS,9.89,202689.48432760363
2093131.0,OVERLAPPING,10.33,202626.4278799613
1758707.0,PONG,8.68,202616.0138248848
2621847.0,EVANGELICAL,12.94,202615.6877897991
1679356.0,INITIALS,8.29,202576.1158021713
2813586.0,BYLAWS,13.89,202561.98704103671
1802544.0,SILHOUETTE,8.9,202533.0337078652
1172480.0,STOMP,5.79,202500.8635578584
2877167.0,EXHIBITOR,14.21,202474.80647431387
1267234.0,PILGRIMS,6.26,202433.5463258786
2023614.0,TRANSLATES,10.0,202361.4
2471917.0,CONTAMINANTS,12.22,202284.5335515548
1792214.0,FRONTIERS,8.86,202281.48984198648
2407133.0,TRANSMISSIONS,11.9,202280.08403361344
1157025.0,ANCHORED,5.72,202277.09790209788
1662608.0,SASSY,8.22,202263.74695863746
786546.0,BOOTED,3.89,202196.9151670951
2288563.0,ANGULAR,11.32,202169.87632508832
2265953.0,ENDURING,11.21,202136.75289919713
2626863.0,POLYNOMIAL,13.0,202066.38461538465
1563930.0,HANDOUT,7.74,202058.13953488367
2256983.0,ORB,11.17,202057.5649059982
1414384.0,THUNDERSTORMS,7.0,202054.85714285716
1919408.0,BUNKER,9.5,202042.94736842107
2602471.0,CONCERTO,12.89,201898.44840961986
1962155.0,TENSIONS,9.72,201867.79835390946
1400698.0,ORPHANS,6.94,201829.68299711816
2613416.0,MANDATED,12.95,201808.18532818533
2275985.0,CONTAINMENT,11.28,201771.71985815605
2961977.0,ETHANOL,14.68,201769.55040871934
1341269.0,BLOUSE,6.65,201694.5864661654
1762742.0,COCKPIT,8.74,201686.72768878718
1157447.0,BANGS,5.74,201645.818815331
2026351.0,LANDLORDS,10.05,201626.96517412935
1863024.0,ILLUSIONS,9.24,201625.974025974
20161664.0,BALTIMORE,100.0,201616.64
1259942.0,GUARDED,6.25,201590.72
2721169.0,APPELLATE,13.5,201568.07407407407
1660857.0,PRESET,8.24,201560.31553398055
2283618.0,MARINERS,11.33,201554.986760812
1729337.0,SUBMITS,8.58,201554.4289044289
2548850.0,UPHOLSTERY,12.65,201490.1185770751
1686290.0,REMARKED,8.37,201468.339307049
1633781.0,AMMO,8.11,201452.6510480888
2360987.0,AUTHORITATIVE,11.72,201449.40273037538
1760293.0,STUNT,8.74,201406.52173913046
1878933.0,SHATTERED,9.33,201386.1736334405
2136497.0,THROTTLE,10.61,201366.3524976437
20128328.0,CHARLOTTE,100.0,201283.28
2000147.0,FIREARM,9.94,201222.03219315896
1587325.0,COASTERS,7.89,201181.87579214195
2235121.0,REFINEMENT,11.11,201181.00810081008
2132508.0,ISOLATE,10.6,201180.0
1065693.0,CLIMBS,5.3,201074.15094339626
2122840.0,BODYBUILDING,10.56,201026.51515151517
1988133.0,CONFRONTED,9.89,201024.57027300305
2536564.0,ENTITLEMENT,12.62,200995.56259904915
1977445.0,BREAKERS,9.84,200959.85772357727
2232640.0,BANKRUPTCIES,11.11,200957.69576957697
1671786.0,HELPLESS,8.32,200935.8173076923
2092936.0,SERIALS,10.42,200857.58157389637
2020281.0,PIPELINES,10.06,200823.1610337972
1839524.0,VAULTS,9.16,200821.39737991267
1480016.0,BOOKSELLER,7.37,200816.28222523746
1901221.0,EXTREMES,9.47,200762.5131995776
2007273.0,ORIOLES,10.0,200727.3
1091548.0,FORGIVEN,5.44,200652.2058823529
1522558.0,CHARTING,7.59,200600.52700922266
1059042.0,CRABS,5.28,200576.13636363635
802256.0,SMOKES,4.0,200564.0
2094933.0,ARCHBISHOP,10.45,200472.05741626795
1425171.0,TWELFTH,7.11,200445.99156118144
1537227.0,CONSTRUCTIONS,7.67,200420.73011734028
3306173.0,TOR,16.5,200374.12121212122
1706909.0,LETTERING,8.52,200341.43192488267
20031363.0,BRUCE,100.0,200313.63
1377751.0,CHANT,6.88,200254.50581395352
1515925.0,NARROWED,7.57,200254.29326287977
1823902.0,CURLING,9.11,200208.78155872668
1931906.0,DUNE,9.65,200197.5129533679
2718146.0,DIVA,13.58,200158.0265095729
2267737.0,ANALOGY,11.33,200153.30979699915
1737280.0,DELIGHTS,8.68,200147.46543778802
3289682.0,NOIR,16.44,200102.3114355231
2884230.0,MATRICES,14.42,200015.9500693481
2155662.0,TOLERANT,10.78,199968.64564007425
2377380.0,COMMENTARIES,11.89,199947.8553406224
2199374.0,UNVEILED,11.0,199943.0909090909
2146858.0,RESIDING,10.74,199893.66852886407
1557028.0,PUCK,7.79,199875.2246469833
1546460.0,REPLYING,7.74,199801.03359173125
2057566.0,SPOILER,10.3,199763.68932038837
2484874.0,DEPLOYING,12.44,199748.71382636653
2396823.0,MASONRY,12.0,199735.25
976656.0,SHUTS,4.89,199725.15337423317
2661996.0,PAYLOAD,13.33,199699.62490622656
1931066.0,EFFICIENCIES,9.67,199696.58738366078
882627.0,TAPING,4.42,199689.36651583712
1717195.0,EMBARRASSING,8.6,199673.83720930235
2354107.0,SEGMENTATION,11.79,199669.80491942324
1880264.0,SUCTION,9.42,199603.39702760085
1838000.0,OVERWHELMED,9.21,199565.6894679696
1752030.0,ATTRACTS,8.78,199547.8359908884
2332355.0,BEECH,11.69,199517.10863986317
1230847.0,BOUNCED,6.17,199488.97893030796
19947239.0,EGYPT,100.0,199472.39
19945569.0,HOLLYWOOD,100.0,199455.69
1635488.0,EVERLASTING,8.2,199449.75609756092
2245731.0,EMPHASIZES,11.26,199443.2504440497
1844703.0,CHILDBIRTH,9.25,199427.35135135136
2486653.0,REDISTRIBUTION,12.47,199410.82598235767
2611424.0,DIVERSIFIED,13.1,199345.3435114504
19929357.0,WIKIPEDIA,100.0,199293.57
2114252.0,CHARACTERIZE,10.61,199269.74552309143
974390.0,MIRRORING,4.89,199261.75869120652
3030760.0,COHORT,15.21,199261.01249178173
19926088.0,NORWAY,100.0,199260.88
2878856.0,HOSPICE,14.45,199228.78892733567
1970168.0,WEAVE,9.89,199208.0889787664
19919000.0,VERMONT,100.0,199190.0
2309907.0,FOOTNOTES,11.6,199129.91379310345
1869632.0,SALTWATER,9.39,199108.83919062832
2154203.0,ENACTMENT,10.82,199094.5471349353
2797270.0,NEUROSCIENCE,14.05,199093.95017793594
2259134.0,HAMLET,11.35,199042.64317180612
19902766.0,LO,100.0,199027.66
1967884.0,OUTBACK,9.89,198977.14863498486
1133978.0,PEPPERMINT,5.7,198943.50877192983
1657182.0,RICHES,8.33,198941.41656662663
1450047.0,COMFORTS,7.29,198909.05349794237
2315058.0,FRITZ,11.64,198888.14432989692
